Scenario,cyclone,timestamp,lat,lon,BASIN,Tropical SST,Local SST,Relative SST
585,308,2022-03-29 00:00:00,-15.6,114.3,SI,28.141748,29.874695,1.7329464
585,309,2022-03-29 00:00:00,-14.0,171.6,SP,28.141748,30.004381,1.8626328
585,310,2022-04-19 00:00:00,-9.6,65.0,SI,28.406504,29.660427,1.2539234
585,311,2022-07-19 00:00:00,22.9,134.4,WP,27.561874,29.295853,1.7339783
585,312,2022-07-19 00:00:00,4.3,152.3,WP,27.561874,30.290585,2.7287102
585,313,2022-07-21 00:00:00,26.4,154.4,WP,27.561874,27.615936,0.05406189
585,314,2022-07-29 00:00:00,21.0,162.2,WP,27.561874,28.442392,0.88051796
585,315,2022-08-05 00:00:00,7.6,126.1,WP,27.327354,29.82773,2.5003757
585,316,2022-08-07 00:00:00,6.7,141.7,WP,27.327354,30.244652,2.9172974
585,317,2022-08-16 00:00:00,14.0,148.4,WP,27.327354,29.838053,2.5106983
585,318,2022-08-22 00:00:00,24.0,162.3,WP,27.327354,28.437374,1.1100197
585,319,2022-08-22 00:00:00,23.3,152.0,WP,27.327354,28.977224,1.6498699
585,320,2022-08-29 00:00:00,17.0,128.3,WP,27.327354,29.922785,2.5954304
585,321,2022-09-02 00:00:00,11.5,116.2,WP,27.355595,29.087845,1.7322502
585,322,2022-09-06 00:00:00,15.8,127.6,WP,27.355595,29.590876,2.235281
585,323,2022-09-17 00:00:00,16.2,135.0,WP,27.355595,29.724846,2.3692513
585,324,2022-09-19 00:00:00,19.3,151.5,WP,27.355595,29.50759,2.1519947
585,325,2022-09-22 00:00:00,8.8,134.1,WP,27.355595,29.835007,2.479412
585,326,2022-09-23 00:00:00,17.8,124.9,WP,27.355595,29.708284,2.3526897
585,327,2022-09-24 00:00:00,13.0,160.7,WP,27.355595,29.957006,2.6014118
585,328,2022-09-26 00:00:00,7.0,155.0,WP,27.355595,30.353235,2.9976406
585,329,2022-09-30 00:00:00,4.6,143.6,WP,27.355595,30.24768,2.892086
585,330,2022-10-06 00:00:00,11.2,171.0,WP,27.583368,29.939661,2.3562927
585,331,2022-10-08 00:00:00,20.7,158.7,WP,27.583368,28.735987,1.1526184
585,332,2022-10-12 00:00:00,5.6,150.2,WP,27.583368,30.190908,2.6075401
585,333,2022-10-13 00:00:00,8.9,135.2,WP,27.583368,29.867168,2.2838001
585,334,2022-10-29 00:00:00,17.2,146.5,WP,27.583368,29.394567,1.8111992
585,335,2022-10-29 00:00:00,7.4,135.0,WP,27.583368,29.943048,2.3596802
585,336,2022-10-30 00:00:00,21.5,115.0,WP,27.583368,27.926767,0.34339905
585,337,2022-11-09 00:00:00,13.6,130.5,WP,27.775578,29.005772,1.2301941
585,338,2022-11-19 00:00:00,-9.8,107.7,SI,27.775578,28.496296,0.7207184
585,339,2022-11-19 00:00:00,9.9,140.8,WP,27.775578,29.580587,1.8050098
585,340,2022-12-06 00:00:00,-14.8,44.1,SI,27.784792,29.496017,1.7112255
585,341,2022-12-20 00:00:00,14.6,152.4,WP,27.784792,28.023794,0.23900223
585,342,2022-12-22 00:00:00,-14.4,173.6,SP,27.784792,28.870255,1.0854626
585,343,2022-12-28 00:00:00,6.0,148.8,WP,27.784792,29.823883,2.039091
585,344,2023-01-04 00:00:00,-14.8,131.4,SI,27.780483,32.736492,4.956009
585,345,2023-01-17 00:00:00,8.5,170.8,WP,27.780483,28.706429,0.9259453
585,346,2023-02-08 00:00:00,-14.0,142.7,SP,27.887127,30.422834,2.5357075
585,347,2023-02-12 00:00:00,-8.0,85.5,SI,27.887127,29.453049,1.5659218
585,348,2023-02-19 00:00:00,-8.5,66.7,SI,27.887127,29.440231,1.5531044
585,349,2023-02-21 00:00:00,-15.1,118.4,SI,27.887127,29.759598,1.8724709
585,350,2023-02-23 00:00:00,-18.4,41.0,SI,27.887127,29.71937,1.832243
585,351,2023-02-27 00:00:00,-18.4,115.1,SI,27.887127,29.657364,1.770237
585,352,2023-03-17 00:00:00,-3.9,170.9,SP,28.174559,29.877943,1.7033844
585,353,2023-03-24 00:00:00,-10.2,161.8,SP,28.174559,30.413755,2.2391968
585,354,2023-04-24 00:00:00,-12.2,208.4,SP,28.440208,29.997223,1.5570145
585,355,2023-05-14 00:00:00,-7.3,53.0,SI,28.41735,29.586456,1.1691055
585,356,2023-05-19 00:00:00,7.0,152.7,WP,28.41735,29.806519,1.3891678
585,357,2023-05-19 00:00:00,10.7,171.5,WP,28.41735,28.635128,0.21777725
585,358,2023-06-03 00:00:00,17.0,144.1,WP,28.070837,29.030676,0.95983887
585,359,2023-06-04 00:00:00,6.7,141.7,WP,28.070837,30.42747,2.3566322
585,360,2023-06-07 00:00:00,15.5,146.6,WP,28.070837,29.060099,0.9892616
585,361,2023-07-04 00:00:00,16.6,130.5,WP,27.623209,29.881424,2.258215
585,362,2023-07-06 00:00:00,21.4,167.6,WP,27.623209,28.20897,0.5857601
585,363,2023-07-22 00:00:00,4.6,143.6,WP,27.623209,30.45049,2.827282
585,364,2023-08-03 00:00:00,17.1,117.2,WP,27.38196,29.72646,2.3444996
585,365,2023-08-04 00:00:00,8.0,155.8,WP,27.38196,30.39597,3.0140095
585,366,2023-08-07 00:00:00,13.2,146.8,WP,27.38196,30.064142,2.6821823
585,367,2023-08-11 00:00:00,17.8,121.6,WP,27.38196,30.013266,2.6313057
585,368,2023-08-14 00:00:00,15.4,133.8,WP,27.38196,29.916819,2.5348587
585,369,2023-08-16 00:00:00,15.8,119.4,WP,27.38196,29.79649,2.4145298
585,370,2023-08-19 00:00:00,19.6,129.4,WP,27.38196,29.86278,2.4808197
585,371,2023-08-26 00:00:00,10.8,110.5,WP,27.38196,29.052853,1.6708927
585,372,2023-08-31 00:00:00,15.0,130.0,WP,27.38196,29.876066,2.4941063
585,373,2023-09-02 00:00:00,19.0,120.0,WP,27.418228,29.799517,2.3812885
585,374,2023-09-02 00:00:00,24.8,121.6,WP,27.418228,28.907795,1.4895668
585,375,2023-09-03 00:00:00,8.7,137.9,WP,27.418228,30.133677,2.7154484
585,376,2023-09-17 00:00:00,15.8,119.4,WP,27.418228,29.597157,2.1789284
585,377,2023-10-04 00:00:00,5.1,163.7,WP,27.636213,30.318502,2.6822891
585,378,2023-10-09 00:00:00,11.1,116.0,WP,27.636213,29.311142,1.6749287
585,379,2023-10-24 00:00:00,6.6,161.6,WP,27.636213,30.383324,2.7471104
585,380,2023-10-24 00:00:00,15.2,137.4,WP,27.636213,29.669907,2.0336933
585,381,2023-11-03 00:00:00,11.5,133.4,WP,27.82991,29.476822,1.6469116
585,382,2023-11-12 00:00:00,3.8,160.7,WP,27.82991,30.043673,2.2137623
585,383,2023-11-23 00:00:00,15.0,130.0,WP,27.82991,28.884151,1.0542412
585,384,2023-11-29 00:00:00,14.2,164.0,WP,27.82991,28.897028,1.0671177
585,385,2023-11-30 00:00:00,-10.6,137.7,SI,27.82991,28.446035,0.6161251
585,386,2023-12-10 00:00:00,-6.0,66.0,SI,27.84225,29.293436,1.4511852
585,387,2023-12-21 00:00:00,11.1,121.1,WP,27.84225,27.980621,0.13837051
585,388,2023-12-27 00:00:00,-12.2,57.8,SI,27.84225,28.247332,0.4050808
585,389,2024-01-04 00:00:00,-6.5,68.9,SI,27.809,29.408964,1.5999641
585,390,2024-01-05 00:00:00,-10.5,164.7,SP,27.809,30.191517,2.3825169
585,391,2024-01-06 00:00:00,-17.4,149.0,SP,27.809,29.018576,1.2095757
585,392,2024-01-09 00:00:00,-10.3,98.7,SI,27.809,29.12633,1.3173294
585,393,2024-01-09 00:00:00,-14.4,146.4,SP,27.809,29.431196,1.6221962
585,394,2024-01-22 00:00:00,-12.0,114.6,SI,27.809,29.951227,2.1422272
585,395,2024-01-24 00:00:00,-13.4,78.3,SI,27.809,28.42092,0.6119194
585,396,2024-01-25 00:00:00,-12.0,72.6,SI,27.809,28.941753,1.1327534
585,397,2024-01-29 00:00:00,-4.8,95.4,SI,27.809,29.527534,1.7185345
585,398,2024-02-03 00:00:00,-11.5,161.2,SP,27.925735,30.222275,2.2965393
585,399,2024-02-20 00:00:00,-9.0,180.0,SP,27.925735,30.547276,2.62154
585,400,2024-02-21 00:00:00,-14.8,44.1,SI,27.925735,29.922016,1.9962807
585,401,2024-02-25 00:00:00,-5.3,100.8,SI,27.925735,29.618723,1.6929874
585,402,2024-03-09 00:00:00,-19.5,150.7,SP,28.203781,28.82511,0.62132835
585,403,2024-03-14 00:00:00,-9.0,73.9,SI,28.203781,29.624136,1.4203548
585,404,2024-03-19 00:00:00,-9.0,200.0,SP,28.203781,30.430544,2.2267628
585,405,2024-03-25 00:00:00,-13.7,117.8,SI,28.203781,30.132532,1.928751
585,406,2024-04-07 00:00:00,-16.5,121.9,SI,28.478401,30.454668,1.9762669
585,407,2024-04-25 00:00:00,-8.6,181.0,SP,28.478401,30.593327,2.1149254
585,408,2024-05-30 00:00:00,-11.0,178.1,SP,28.45127,30.060007,1.608738
585,409,2024-06-05 00:00:00,3.2,153.3,WP,28.071415,30.48579,2.4143753
585,410,2024-06-29 00:00:00,7.8,110.0,WP,28.071415,29.992176,1.9207611
585,411,2024-07-08 00:00:00,12.9,126.6,WP,27.63292,30.063183,2.4302635
585,412,2024-07-09 00:00:00,11.1,163.8,WP,27.63292,29.6193,1.9863815
585,413,2024-08-12 00:00:00,14.7,126.3,WP,27.38558,29.79073,2.4051495
585,414,2024-08-13 00:00:00,15.1,162.4,WP,27.38558,29.589148,2.2035675
585,415,2024-08-17 00:00:00,5.2,151.3,WP,27.38558,30.248953,2.8633728
585,416,2024-08-18 00:00:00,8.5,161.2,WP,27.38558,30.250175,2.8645954
585,417,2024-08-24 00:00:00,11.5,128.9,WP,27.38558,29.87981,2.4942303
585,418,2024-09-16 00:00:00,17.8,138.2,WP,27.441008,29.7817,2.3406925
585,419,2024-09-26 00:00:00,11.2,171.0,WP,27.441008,30.10206,2.6610527
585,420,2024-09-30 00:00:00,5.1,168.0,WP,27.441008,30.308594,2.8675861
585,421,2024-10-08 00:00:00,1.4,106.5,WP,27.68582,30.147928,2.4621086
585,422,2024-10-10 00:00:00,19.2,140.3,WP,27.68582,29.344524,1.6587048
585,423,2024-10-11 00:00:00,14.8,115.0,WP,27.68582,29.106325,1.4205055
585,424,2024-11-17 00:00:00,15.6,139.1,WP,27.875383,28.894623,1.0192394
585,425,2024-11-23 00:00:00,13.2,118.5,WP,27.875383,28.88133,1.0059471
585,426,2024-11-27 00:00:00,-11.3,154.3,SP,27.875383,28.778795,0.90341187
585,427,2024-11-28 00:00:00,8.0,164.0,WP,27.875383,29.949804,2.074421
585,428,2024-11-30 00:00:00,-3.8,88.0,SI,27.875383,28.732248,0.8568649
585,429,2024-12-05 00:00:00,-14.7,150.9,SP,27.88902,28.73067,0.84165
585,430,2024-12-23 00:00:00,-12.0,165.0,SP,27.88902,29.641945,1.752924
585,431,2024-12-25 00:00:00,8.0,167.0,WP,27.88902,29.3411,1.4520798
585,432,2024-12-26 00:00:00,-11.9,168.3,SP,27.88902,29.683731,1.7947102
585,433,2024-12-27 00:00:00,-11.4,158.2,SP,27.88902,29.678122,1.7891006
585,434,2025-01-04 00:00:00,-9.1,75.6,SI,27.875423,29.174417,1.2989941
585,435,2025-01-09 00:00:00,-14.0,108.6,SI,27.875423,29.021662,1.1462383
585,436,2025-01-18 00:00:00,-14.4,127.2,SI,27.875423,31.29259,3.4171658
585,437,2025-01-21 00:00:00,-11.0,163.0,SP,27.875423,30.107931,2.2325077
585,438,2025-01-21 00:00:00,-11.1,58.8,SI,27.875423,29.000734,1.1253109
585,439,2025-01-27 00:00:00,-11.2,127.8,SI,27.875423,30.834274,2.9588509
585,440,2025-02-10 00:00:00,-11.7,60.7,SI,27.996105,29.400356,1.4042511
585,441,2025-02-11 00:00:00,-6.0,49.6,SI,27.996105,29.52335,1.5272446
585,442,2025-02-13 00:00:00,-6.0,89.5,SI,27.996105,29.490194,1.4940891
585,443,2025-02-17 00:00:00,-9.8,145.3,SP,27.996105,30.201492,2.205387
585,444,2025-02-17 00:00:00,-10.6,58.5,SI,27.996105,29.392954,1.3968487
585,445,2025-02-19 00:00:00,-15.4,162.8,SP,27.996105,29.759785,1.7636795
585,446,2025-02-22 00:00:00,-11.9,183.1,SP,27.996105,30.4258,2.4296951
585,447,2025-02-26 00:00:00,-4.5,92.8,SI,27.996105,29.670376,1.6742706
585,448,2025-02-28 00:00:00,-17.6,156.4,SP,27.996105,29.295893,1.2997875
585,449,2025-02-28 00:00:00,-14.5,171.7,SP,27.996105,29.934168,1.9380627
585,450,2025-03-08 00:00:00,-7.7,80.9,SI,28.276102,29.658298,1.3821964
585,451,2025-03-16 00:00:00,-20.4,209.9,SP,28.276102,28.814098,0.5379963
585,452,2025-03-17 00:00:00,-12.5,104.5,SI,28.276102,29.789011,1.5129089
585,453,2025-03-18 00:00:00,-9.0,143.5,SP,28.276102,30.644934,2.3688316
585,454,2025-03-21 00:00:00,-10.8,123.5,SI,28.276102,30.178493,1.9023914
585,455,2025-03-24 00:00:00,-11.8,171.5,SP,28.276102,30.234295,1.9581928
585,456,2025-03-26 00:00:00,-14.8,155.4,SP,28.276102,29.889746,1.6136436
585,457,2025-03-27 00:00:00,-15.6,114.3,SI,28.276102,30.013494,1.7373924
585,458,2025-04-10 00:00:00,-16.5,161.7,SP,28.52856,29.037067,0.5085068
585,459,2025-04-23 00:00:00,-15.7,117.6,SI,28.52856,30.224356,1.695795
585,460,2025-04-30 00:00:00,-12.0,72.6,SI,28.52856,29.28899,0.7604294
585,461,2025-07-02 00:00:00,20.0,152.0,WP,27.666334,29.265919,1.5995846
585,462,2025-07-09 00:00:00,13.9,129.6,WP,27.666334,30.159954,2.49362
585,463,2025-07-12 00:00:00,22.8,150.5,WP,27.666334,29.07536,1.4090252
585,464,2025-07-28 00:00:00,15.6,153.6,WP,27.666334,29.449524,1.7831898
585,465,2025-08-03 00:00:00,17.9,141.5,WP,27.431658,30.042822,2.611164
585,466,2025-08-08 00:00:00,17.5,141.4,WP,27.431658,30.058203,2.626545
585,467,2025-08-18 00:00:00,7.6,129.2,WP,27.431658,30.266197,2.8345394
585,468,2025-08-28 00:00:00,9.3,172.3,WP,27.431658,30.166864,2.7352066
585,469,2025-09-01 00:00:00,18.0,151.8,WP,27.47099,29.788702,2.3177128
585,470,2025-09-16 00:00:00,4.0,150.1,WP,27.47099,30.35353,2.8825417
585,471,2025-09-19 00:00:00,11.6,133.5,WP,27.47099,30.021729,2.5507393
585,472,2025-09-24 00:00:00,15.6,153.6,WP,27.47099,29.95049,2.4795017
585,473,2025-09-27 00:00:00,15.6,127.0,WP,27.47099,29.908192,2.4372025
585,474,2025-10-09 00:00:00,6.2,152.8,WP,27.698668,30.356085,2.6574173
585,475,2025-10-29 00:00:00,5.2,166.1,WP,27.698668,30.288443,2.589775
585,476,2025-10-30 00:00:00,3.0,165.3,WP,27.698668,29.84989,2.1512222
585,477,2025-11-23 00:00:00,-14.9,38.9,SI,27.876703,28.087349,0.21064568
585,478,2025-11-29 00:00:00,14.2,133.5,WP,27.876703,29.309221,1.432518
585,479,2025-11-30 00:00:00,13.0,160.7,WP,27.876703,29.184523,1.3078194
585,480,2025-12-10 00:00:00,-14.9,119.7,SI,27.875532,30.66445,2.7889175
585,481,2025-12-13 00:00:00,-7.8,91.5,SI,27.875532,28.778376,0.9028435
585,482,2025-12-22 00:00:00,-13.0,128.0,SI,27.875532,31.417154,3.5416222
585,483,2025-12-23 00:00:00,-10.3,74.5,SI,27.875532,28.65683,0.7812977
585,484,2026-01-09 00:00:00,-8.4,82.6,SI,27.843674,29.227966,1.3842926
585,485,2026-01-09 00:00:00,-3.8,88.0,SI,27.843674,29.468466,1.6247921
585,486,2026-01-23 00:00:00,-12.0,185.3,SP,27.843674,30.353561,2.5098877
585,487,2026-01-23 00:00:00,-14.6,164.1,SP,27.843674,29.80868,1.9650059
585,488,2026-01-24 00:00:00,-18.8,205.8,SP,27.843674,28.475708,0.6320343
585,489,2026-01-26 00:00:00,-18.8,205.8,SP,27.843674,28.475708,0.6320343
585,490,2026-01-27 00:00:00,-13.7,96.3,SI,27.843674,28.23935,0.39567566
585,491,2026-01-27 00:00:00,-7.5,168.9,SP,27.843674,30.525759,2.682085
585,492,2026-02-01 00:00:00,-11.9,168.3,SP,27.952652,30.407211,2.4545593
585,493,2026-02-05 00:00:00,-14.4,127.2,SI,27.952652,30.728546,2.7758942
585,494,2026-02-07 00:00:00,-11.5,89.5,SI,27.952652,29.33231,1.3796577
585,495,2026-02-08 00:00:00,-12.8,98.6,SI,27.952652,29.29562,1.342968
585,496,2026-02-13 00:00:00,-8.3,171.4,SP,27.952652,30.524857,2.5722046
585,497,2026-02-23 00:00:00,-13.2,55.4,SI,27.952652,29.411428,1.4587765
585,498,2026-03-11 00:00:00,-9.8,145.3,SP,28.212513,30.475704,2.2631912
585,499,2026-03-16 00:00:00,-8.7,129.0,SI,28.212513,30.101948,1.8894348
585,500,2026-03-16 00:00:00,-11.6,79.7,SI,28.212513,29.492682,1.2801685
585,501,2026-03-20 00:00:00,-12.1,143.3,SP,28.212513,30.630917,2.4184036
585,502,2026-03-25 00:00:00,-15.7,150.0,SP,28.212513,29.754057,1.541544
585,503,2026-04-04 00:00:00,-6.6,97.4,SI,28.471025,30.154902,1.683876
585,504,2026-04-09 00:00:00,-13.0,114.1,SI,28.471025,30.043655,1.5726299
585,505,2026-07-07 00:00:00,6.1,177.2,WP,27.611567,30.124054,2.5124874
585,506,2026-07-19 00:00:00,11.5,133.1,WP,27.611567,30.128616,2.5170498
585,507,2026-07-20 00:00:00,23.9,124.8,WP,27.611567,29.523901,1.9123344
585,508,2026-07-21 00:00:00,4.9,138.0,WP,27.611567,30.548141,2.936575
585,509,2026-07-24 00:00:00,7.1,103.7,WP,27.611567,30.206844,2.5952778
585,510,2026-08-02 00:00:00,6.9,130.8,WP,27.39149,30.303616,2.9121246
585,511,2026-08-05 00:00:00,8.1,140.6,WP,27.39149,30.3891,2.9976082
585,512,2026-08-13 00:00:00,11.7,139.6,WP,27.39149,30.114948,2.7234573
585,513,2026-08-16 00:00:00,7.3,179.0,WP,27.39149,30.241812,2.8503208
585,514,2026-08-18 00:00:00,19.0,120.0,WP,27.39149,29.974915,2.5834236
585,515,2026-09-12 00:00:00,5.5,170.5,WP,27.441893,30.390646,2.9487534
585,516,2026-09-22 00:00:00,11.4,162.5,WP,27.441893,30.306515,2.864622
585,517,2026-10-03 00:00:00,11.0,127.3,WP,27.691362,29.950598,2.2592354
585,518,2026-10-17 00:00:00,8.5,139.6,WP,27.691362,30.264898,2.573536
585,519,2026-11-06 00:00:00,-11.2,101.5,SI,27.8928,28.002604,0.10980415
585,520,2026-11-08 00:00:00,-13.6,120.5,SI,27.8928,30.277308,2.3845081
585,521,2026-12-10 00:00:00,-5.3,100.8,SI,27.88815,29.39187,1.5037212
585,522,2026-12-11 00:00:00,-20.0,38.0,SI,27.88815,28.660387,0.7722378
585,523,2027-01-05 00:00:00,-15.7,117.6,SI,27.871025,30.064877,2.1938515
585,524,2027-01-06 00:00:00,-14.9,171.9,SP,27.871025,29.558725,1.6877003
585,525,2027-01-07 00:00:00,-10.9,193.0,SP,27.871025,30.357885,2.4868603
585,526,2027-01-09 00:00:00,6.4,140.0,WP,27.871025,29.60287,1.7318459
585,527,2027-01-09 00:00:00,-11.6,103.8,SI,27.871025,29.419333,1.5483074
585,528,2027-01-09 00:00:00,-13.6,124.7,SI,27.871025,30.730757,2.8597317
585,529,2027-01-21 00:00:00,-11.1,58.8,SI,27.871025,29.10206,1.2310352
585,530,2027-01-22 00:00:00,-13.4,81.0,SI,27.871025,28.440344,0.5693188
585,531,2027-01-30 00:00:00,-16.5,161.7,SP,27.871025,29.308691,1.4376659
585,532,2027-01-31 00:00:00,-17.1,117.0,SI,27.871025,29.77999,1.9089642
585,533,2027-02-07 00:00:00,-11.9,125.0,SI,27.986303,30.09466,2.1083565
585,534,2027-02-12 00:00:00,-19.2,39.9,SI,27.986303,29.859661,1.8733578
585,535,2027-02-18 00:00:00,-10.0,155.0,SP,27.986303,30.420202,2.433899
585,536,2027-02-25 00:00:00,-11.1,169.7,SP,27.986303,30.385504,2.3992004
585,537,2027-03-24 00:00:00,8.7,137.4,WP,28.254642,28.748127,0.4934845
585,538,2027-03-28 00:00:00,-12.8,140.0,SI,28.254642,30.52478,2.2701378
585,539,2027-03-31 00:00:00,-8.0,84.6,SI,28.254642,29.463757,1.2091141
585,540,2027-03-31 00:00:00,-9.1,161.7,SP,28.254642,30.522436,2.2677937
585,541,2027-04-07 00:00:00,-11.1,144.5,SP,28.523136,29.39608,0.8729439
585,542,2027-04-12 00:00:00,-20.3,41.1,SI,28.523136,29.436148,0.91301155
585,543,2027-05-19 00:00:00,14.4,115.2,WP,28.470959,29.750687,1.2797279
585,544,2027-05-27 00:00:00,3.0,150.2,WP,28.470959,30.270107,1.7991486
585,545,2027-06-10 00:00:00,23.1,123.6,WP,28.115145,29.01716,0.9020157
585,546,2027-06-24 00:00:00,9.3,129.9,WP,28.115145,30.34803,2.2328854
585,547,2027-07-12 00:00:00,19.8,127.0,WP,27.673874,29.915222,2.2413483
585,548,2027-07-18 00:00:00,20.0,146.2,WP,27.673874,29.441528,1.7676544
585,549,2027-07-22 00:00:00,7.4,127.6,WP,27.673874,30.14976,2.4758854
585,550,2027-07-22 00:00:00,11.1,159.5,WP,27.673874,29.65732,1.9834461
585,551,2027-07-24 00:00:00,8.6,151.5,WP,27.673874,30.088308,2.4144344
585,552,2027-08-02 00:00:00,8.6,145.9,WP,27.44191,30.207739,2.765829
585,553,2027-08-19 00:00:00,7.6,151.5,WP,27.44191,30.344522,2.9026127
585,554,2027-08-22 00:00:00,16.9,116.9,WP,27.44191,29.75044,2.3085308
585,555,2027-08-23 00:00:00,21.4,167.6,WP,27.44191,28.830868,1.388958
585,556,2027-08-25 00:00:00,20.3,119.0,WP,27.44191,30.07244,2.6305294
585,557,2027-08-28 00:00:00,13.2,146.8,WP,27.44191,29.870071,2.4281616
585,558,2027-09-03 00:00:00,5.2,153.5,WP,27.49828,30.459768,2.9614887
585,559,2027-09-19 00:00:00,16.1,141.4,WP,27.49828,29.968006,2.4697266
585,560,2027-09-23 00:00:00,15.2,140.1,WP,27.49828,29.998005,2.4997253
585,561,2027-10-03 00:00:00,1.9,180.2,WP,27.74528,29.066656,1.3213768
585,562,2027-10-15 00:00:00,11.9,112.1,WP,27.74528,29.10842,1.3631401
585,563,2027-10-20 00:00:00,13.4,155.0,WP,27.74528,29.72779,1.9825115
585,564,2027-10-25 00:00:00,12.9,117.1,WP,27.74528,29.50004,1.7547607
585,565,2027-10-30 00:00:00,17.4,123.5,WP,27.74528,29.281551,1.536272
585,566,2027-11-09 00:00:00,5.2,151.4,WP,27.934717,30.242563,2.307846
585,567,2027-11-12 00:00:00,-11.7,112.6,SI,27.934717,29.441626,1.5069084
585,568,2027-11-19 00:00:00,11.7,114.1,WP,27.934717,29.01797,1.083252
585,569,2027-11-22 00:00:00,-7.0,99.9,SI,27.934717,28.205807,0.27108955
585,570,2027-12-01 00:00:00,7.8,159.7,WP,27.964653,29.488697,1.524044
585,571,2027-12-27 00:00:00,-16.6,43.6,SI,27.964653,29.62773,1.6630764
585,572,2028-01-01 00:00:00,-16.3,137.4,SI,27.94956,31.256372,3.3068123
585,573,2028-01-03 00:00:00,4.6,162.8,WP,27.94956,29.498154,1.5485935
585,574,2028-01-03 00:00:00,-11.9,169.9,SP,27.94956,30.203287,2.253727
585,575,2028-01-06 00:00:00,-9.1,195.1,SP,27.94956,30.262585,2.3130245
585,576,2028-01-15 00:00:00,-12.5,104.5,SI,27.94956,29.115915,1.1663551
585,577,2028-01-18 00:00:00,-13.4,81.0,SI,27.94956,28.309534,0.3599739
585,578,2028-01-20 00:00:00,-8.6,205.7,SP,27.94956,29.962011,2.0124512
585,579,2028-01-30 00:00:00,-6.4,89.1,SI,27.94956,29.316837,1.3672771
585,580,2028-01-31 00:00:00,-12.6,163.1,SP,27.94956,30.129894,2.180334
585,581,2028-02-05 00:00:00,-19.3,199.3,SP,28.076984,28.746222,0.66923714
585,582,2028-02-10 00:00:00,-8.3,154.6,SP,28.076984,30.40818,2.3311958
585,583,2028-02-15 00:00:00,-9.2,84.2,SI,28.076984,29.325317,1.248333
585,584,2028-02-19 00:00:00,-12.5,72.0,SI,28.076984,29.260662,1.1836777
585,585,2028-02-25 00:00:00,-16.6,43.6,SI,28.076984,29.977468,1.9004841
585,586,2028-02-26 00:00:00,-10.6,157.7,SP,28.076984,30.411386,2.334402
585,587,2028-03-01 00:00:00,-6.0,89.5,SI,28.36563,29.859333,1.4937038
585,588,2028-03-04 00:00:00,-13.3,139.2,SI,28.36563,30.742977,2.377348
585,589,2028-03-10 00:00:00,-14.9,172.2,SP,28.36563,30.057795,1.6921654
585,590,2028-03-13 00:00:00,-13.5,180.4,SP,28.36563,30.3131,1.9474716
585,591,2028-03-13 00:00:00,-7.2,92.7,SI,28.36563,29.863434,1.4978046
585,592,2028-03-23 00:00:00,-13.6,155.9,SP,28.36563,30.164282,1.7986526
585,593,2028-04-12 00:00:00,-14.9,171.9,SP,28.619322,29.680115,1.0607929
585,594,2028-05-24 00:00:00,6.7,138.3,WP,28.56239,30.162155,1.5997658
585,595,2028-07-01 00:00:00,14.8,130.2,WP,27.741201,30.183126,2.441925
585,596,2028-07-10 00:00:00,23.9,143.7,WP,27.741201,29.049286,1.3080845
585,597,2028-07-11 00:00:00,5.3,129.0,WP,27.741201,30.500906,2.7597046
585,598,2028-07-14 00:00:00,10.0,145.3,WP,27.741201,30.168274,2.4270725
585,599,2028-07-22 00:00:00,14.7,162.5,WP,27.741201,29.295767,1.5545654
585,600,2028-07-24 00:00:00,22.1,146.3,WP,27.741201,29.318195,1.576994
585,601,2028-08-07 00:00:00,13.2,159.3,WP,27.482159,29.966537,2.4843788
585,602,2028-08-10 00:00:00,20.5,144.8,WP,27.482159,29.78627,2.3041115
585,603,2028-08-11 00:00:00,5.2,166.1,WP,27.482159,30.52743,3.045271
585,604,2028-09-03 00:00:00,6.1,141.0,WP,27.531229,30.476465,2.9452362
585,605,2028-09-24 00:00:00,13.3,138.4,WP,27.531229,30.049946,2.5187168
585,606,2028-09-27 00:00:00,9.4,149.5,WP,27.531229,30.382498,2.8512688
585,607,2028-10-08 00:00:00,23.9,124.8,WP,27.747192,27.90298,0.15578842
585,608,2028-10-19 00:00:00,18.3,139.8,WP,27.747192,29.591492,1.8442993
585,609,2028-10-28 00:00:00,16.4,155.7,WP,27.747192,29.595356,1.8481636
585,610,2028-11-02 00:00:00,10.0,190.3,WP,27.941336,29.593851,1.6525154
585,611,2028-11-22 00:00:00,9.9,147.5,WP,27.941336,29.923609,1.9822731
585,612,2028-12-04 00:00:00,-4.0,163.5,SP,27.957605,30.468847,2.511242
585,613,2028-12-05 00:00:00,-13.1,127.4,SI,27.957605,31.10543,3.1478252
585,614,2028-12-29 00:00:00,-10.5,162.8,SP,27.957605,30.04692,2.0893154
585,615,2029-01-02 00:00:00,-15.8,171.4,SP,27.932085,29.44493,1.5128441
585,616,2029-01-07 00:00:00,-12.4,73.5,SI,27.932085,28.82696,0.8948746
585,617,2029-01-11 00:00:00,-10.2,99.6,SI,27.932085,29.391298,1.4592133
585,618,2029-01-19 00:00:00,-14.3,180.0,SP,27.932085,29.78076,1.8486748
585,619,2029-01-19 00:00:00,-12.6,68.3,SI,27.932085,28.922943,0.9908581
585,620,2029-02-02 00:00:00,-13.1,113.3,SI,28.043459,29.597898,1.5544395
585,621,2029-02-26 00:00:00,-12.9,168.4,SP,28.043459,30.288721,2.2452621
