timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Month,Tropical SST,Tropical Anomaly,Local SST,Relative SST,Saffir-Simpson Category
2012-07-27 00:00:00,2012-N-10,WP,2012.0,10.0,12.3,128.8,20.0,90.0,0.89525,25.0,7,26.84782,0.031520843505859375,29.392307,2.544487,2
2012-02-05 12:00:00,2012-S-11,SP,2012.0,11.0,-17.0,176.0,20.0,55.0,0.211,25.0,2,27.074442,-0.10415840148925781,28.795794,1.7213516,1
2012-07-28 06:00:00,2012-N-11,WP,2012.0,11.0,25.9,146.5,20.0,80.0,0.60425,20.0,7,26.84782,0.031520843505859375,28.630093,1.7822723,1
2012-02-08 12:00:00,2012-S-12,SI,2012.0,12.0,-13.3,69.7,20.0,120.0,2.6255,60.0,2,27.074442,-0.10415840148925781,29.356104,2.281662,4
2012-08-01 12:00:00,2012-N-12,WP,2012.0,12.0,23.2,145.9,15.0,65.0,0.6655,15.0,8,26.667356,0.05894660949707031,28.371305,1.703949,1
2012-02-11 06:00:00,2012-S-13,SI,2012.0,13.0,-11.6,109.5,20.0,40.0,0.5085,10.0,2,27.074442,-0.10415840148925781,28.65597,1.5815277,1
2012-08-04 00:00:00,2012-N-13,WP,2012.0,13.0,23.2,162.6,15.0,45.0,0.32425,10.0,8,26.667356,0.05894660949707031,28.329521,1.6621647,1
2012-02-26 06:00:00,2012-S-14,SI,2012.0,14.0,-12.5,51.4,20.0,60.0,0.922,30.0,2,27.074442,-0.10415840148925781,28.852207,1.7777653,1
2012-08-11 12:00:00,2012-N-14,WP,2012.0,14.0,16.2,133.3,15.0,65.0,0.60675,15.0,8,26.667356,0.05894660949707031,29.057158,2.389801,1
2012-08-18 12:00:00,2012-N-15,WP,2012.0,15.0,17.8,124.9,20.0,120.0,3.05425,60.0,8,26.667356,0.05894660949707031,28.844275,2.176918,4
2012-03-06 06:00:00,2012-S-16,SI,2012.0,16.0,-12.1,100.0,20.0,75.0,0.678,15.0,3,27.366009,-0.1419963836669922,28.859112,1.493103,1
2012-08-18 12:00:00,2012-N-16,WP,2012.0,16.0,13.2,141.4,15.0,125.0,2.85475,25.0,8,26.667356,0.05894660949707031,29.210606,2.5432491,4
2012-03-11 06:00:00,2012-S-17,SI,2012.0,17.0,-19.0,113.4,20.0,95.0,0.87,20.0,3,27.366009,-0.1419963836669922,28.599869,1.23386,2
2012-09-10 06:00:00,2012-N-17,WP,2012.0,17.0,7.4,135.0,15.0,155.0,2.7135,60.0,9,26.822264,0.12203407287597656,29.162064,2.3398,5
2012-04-01 00:00:00,2012-S-18,SP,2012.0,18.0,-15.5,166.1,20.0,55.0,0.20975,15.0,4,27.740734,-0.013317108154296875,28.775166,1.0344315,1
2012-09-19 00:00:00,2012-N-18,WP,2012.0,18.0,14.9,140.7,15.0,140.0,4.65775,65.0,9,26.822264,0.12203407287597656,29.436237,2.6139736,5
2012-09-23 06:00:00,2012-N-19,WP,2012.0,19.0,15.6,140.7,20.0,55.0,0.483,10.0,9,26.822264,0.12203407287597656,29.419703,2.5974388,1
2012-06-03 12:00:00,2012-S-20,SI,2012.0,20.0,-7.2,65.5,20.0,55.0,0.241,20.0,6,27.276817,0.014986038208007812,27.66462,0.38780212,1
2012-09-29 12:00:00,2012-N-20,WP,2012.0,20.0,12.0,151.9,15.0,45.0,0.31075,10.0,9,26.822264,0.12203407287597656,29.993877,3.1716137,1
2012-09-30 06:00:00,2012-N-21,WP,2012.0,21.0,15.4,113.0,15.0,55.0,0.391,15.0,9,26.822264,0.12203407287597656,28.882105,2.0598412,1
2012-10-06 12:00:00,2012-N-22,WP,2012.0,22.0,18.7,139.3,20.0,105.0,2.3615,25.0,10,27.013535,0.10150146484375,28.866089,1.8525543,3
2012-10-13 00:00:00,2012-N-23,WP,2012.0,23.0,17.2,146.5,15.0,55.0,0.44875,15.0,10,27.013535,0.10150146484375,28.881298,1.8677635,1
2012-10-22 18:00:00,2012-N-24,WP,2012.0,24.0,8.9,130.1,15.0,105.0,0.9895,40.0,10,27.013535,0.10150146484375,28.679428,1.6658936,3
2012-11-26 12:00:00,2012-N-26,WP,2012.0,26.0,4.1,156.3,20.0,150.0,3.90575,55.0,11,27.254082,0.19672393798828125,29.758783,2.5047016,5
2012-10-11 12:00:00,2013-S-1,SI,2013.0,1.0,-5.8,72.0,15.0,115.0,1.312,35.0,10,27.013535,0.10150146484375,28.97323,1.9596958,4
2013-01-01 00:00:00,2013-N-1,WP,2013.0,1.0,5.0,140.7,15.0,40.0,0.277,15.0,1,27.127216,0.11847877502441406,29.072817,1.9456005,1
2012-11-20 18:00:00,2013-S-2,SI,2013.0,2.0,-9.8,82.9,15.0,55.0,0.2295,25.0,11,27.254082,0.19672393798828125,27.885683,0.63160133,1
2012-12-03 18:00:00,2013-S-3,SI,2013.0,3.0,-7.4,84.7,15.0,115.0,1.87175,40.0,12,27.204313,0.17476272583007812,28.342958,1.1386452,4
2013-06-07 12:00:00,2013-N-3,WP,2013.0,3.0,16.3,129.9,15.0,55.0,0.33875,15.0,6,27.221605,-0.040225982666015625,30.044355,2.82275,1
2012-12-10 18:00:00,2013-S-4,SP,2013.0,4.0,-14.3,180.2,25.0,125.0,2.5575,30.0,12,27.204313,0.17476272583007812,29.10349,1.8991776,4
2012-12-27 06:00:00,2013-S-5,SP,2013.0,5.0,-8.6,164.4,20.0,110.0,1.303,40.0,12,27.204313,0.17476272583007812,29.73185,2.5275364,3
2012-12-27 00:00:00,2013-S-6,SI,2013.0,6.0,-14.1,114.5,20.0,45.0,0.173,15.0,12,27.204313,0.17476272583007812,29.221973,2.0176601,1
2013-06-27 12:00:00,2013-N-6,WP,2013.0,6.0,8.8,131.3,15.0,70.0,0.3465,25.0,6,27.221605,-0.040225982666015625,29.914679,2.6930733,1
2012-12-29 12:00:00,2013-S-7,SI,2013.0,7.0,-10.1,63.2,20.0,75.0,0.7555,15.0,12,27.204313,0.17476272583007812,28.724777,1.520464,1
2013-07-06 00:00:00,2013-N-7,WP,2013.0,7.0,19.9,156.2,20.0,125.0,1.91975,40.0,7,26.80439,-0.01190948486328125,29.397173,2.592783,4
2013-01-07 06:00:00,2013-S-8,SI,2013.0,8.0,-11.3,121.1,25.0,120.0,1.74775,30.0,1,27.127216,0.11847877502441406,29.543509,2.4162922,4
2013-07-14 18:00:00,2013-N-8,WP,2013.0,8.0,14.6,127.3,15.0,40.0,0.17625,10.0,7,26.80439,-0.01190948486328125,29.944942,3.1405525,1
2013-07-30 12:00:00,2013-N-9,WP,2013.0,9.0,14.5,117.6,20.0,60.0,0.30675,20.0,7,26.80439,-0.01190948486328125,29.799274,2.9948845,1
2013-01-18 12:00:00,2013-S-10,SP,2013.0,10.0,-12.3,173.9,25.0,85.0,0.8705,25.0,1,27.127216,0.11847877502441406,29.740078,2.6128616,2
2013-08-05 00:00:00,2013-N-10,WP,2013.0,10.0,11.2,119.1,15.0,45.0,0.1305,10.0,8,26.649576,0.04116630554199219,29.225555,2.5759792,1
2013-01-20 12:00:00,2013-S-11,SI,2013.0,11.0,-16.3,137.4,25.0,45.0,0.1265,20.0,1,27.127216,0.11847877502441406,30.980797,3.8535805,1
2013-08-08 06:00:00,2013-N-11,WP,2013.0,11.0,12.2,137.3,15.0,130.0,1.80925,45.0,8,26.649576,0.04116630554199219,29.851788,3.2022114,4
2013-08-16 00:00:00,2013-N-12,WP,2013.0,12.0,23.1,123.6,15.0,75.0,0.5895,20.0,8,26.649576,0.04116630554199219,29.512362,2.8627853,1
2013-01-25 12:00:00,2013-S-13,SI,2013.0,13.0,-12.5,67.4,20.0,115.0,1.6895,35.0,1,27.127216,0.11847877502441406,28.539196,1.4119797,4
2013-02-08 12:00:00,2013-S-14,SP,2013.0,14.0,-15.8,198.7,15.0,45.0,0.22,15.0,2,27.310518,0.13191795349121094,28.006357,0.6958389,1
2013-08-25 00:00:00,2013-N-14,WP,2013.0,14.0,11.5,128.9,20.0,50.0,0.32375,15.0,8,26.649576,0.04116630554199219,29.78146,3.1318836,1
2013-02-09 12:00:00,2013-S-15,SI,2013.0,15.0,-9.6,87.0,20.0,90.0,0.923,25.0,2,27.310518,0.13191795349121094,28.77483,1.4643116,2
2013-08-31 12:00:00,2013-N-15,WP,2013.0,15.0,24.8,121.6,20.0,50.0,0.2075,15.0,8,26.649576,0.04116630554199219,28.70471,2.0551338,1
2013-02-14 12:00:00,2013-S-16,SI,2013.0,16.0,-20.1,41.8,15.0,105.0,1.248,35.0,2,27.310518,0.13191795349121094,28.878271,1.5677528,3
2013-09-12 00:00:00,2013-N-16,WP,2013.0,16.0,22.1,146.3,20.0,60.0,0.3405,15.0,9,26.810133,0.10990333557128906,29.87708,3.066948,1
2013-02-23 00:00:00,2013-S-17,SI,2013.0,17.0,-15.1,118.4,25.0,100.0,0.86475,25.0,2,27.310518,0.13191795349121094,30.206211,2.8956928,3
2013-09-16 06:00:00,2013-N-17,WP,2013.0,17.0,17.2,132.4,20.0,135.0,2.305,45.0,9,26.810133,0.10990333557128906,29.811464,3.0013313,4
2013-02-22 18:00:00,2013-S-18,SI,2013.0,18.0,-13.2,99.9,20.0,40.0,0.191,15.0,2,27.310518,0.13191795349121094,28.84209,1.5315723,1
2013-03-05 12:00:00,2013-S-19,SP,2013.0,19.0,-17.6,151.4,25.0,110.0,1.59325,30.0,3,27.59218,0.08417510986328125,27.83419,0.24201012,3
2013-09-20 18:00:00,2013-N-19,WP,2013.0,19.0,19.4,146.0,20.0,90.0,1.14225,20.0,9,26.810133,0.10990333557128906,30.11292,3.3027878,2
2013-03-13 06:00:00,2013-S-20,SP,2013.0,20.0,-11.6,144.3,20.0,50.0,0.316,25.0,3,27.59218,0.08417510986328125,28.79061,1.1984291,1
2013-09-26 00:00:00,2013-N-20,WP,2013.0,20.0,14.8,117.9,20.0,100.0,0.85675,35.0,9,26.810133,0.10990333557128906,29.13683,2.3266964,3
2013-04-03 06:00:00,2013-S-21,SI,2013.0,21.0,-8.5,75.3,20.0,85.0,1.392,25.0,4,27.891397,0.1373462677001953,28.775312,0.88391495,2
2013-09-29 12:00:00,2013-N-21,WP,2013.0,21.0,26.6,148.8,20.0,40.0,0.17,15.0,9,26.810133,0.10990333557128906,29.009533,2.1994,1
2013-04-08 06:00:00,2013-S-22,SI,2013.0,22.0,-9.1,102.0,20.0,75.0,0.43925,25.0,4,27.891397,0.1373462677001953,29.252224,1.3608265,1
2013-09-29 18:00:00,2013-N-22,WP,2013.0,22.0,11.6,133.5,15.0,90.0,1.28125,25.0,9,26.810133,0.10990333557128906,29.889221,3.0790882,2
2013-04-26 12:00:00,2013-S-23,SP,2013.0,23.0,-10.0,154.5,20.0,65.0,0.31,30.0,4,27.891397,0.1373462677001953,29.32897,1.4375725,1
2013-10-02 18:00:00,2013-N-23,WP,2013.0,23.0,16.4,149.8,20.0,120.0,1.327,40.0,10,26.98366,0.07162666320800781,29.429302,2.4456425,4
2013-05-07 18:00:00,2013-S-24,SI,2013.0,24.0,-5.9,84.2,20.0,45.0,0.2875,15.0,5,27.765718,0.08981895446777344,28.108555,0.34283638,1
2013-10-08 12:00:00,2013-N-24,WP,2013.0,24.0,14.0,131.7,20.0,100.0,1.549,30.0,10,26.98366,0.07162666320800781,29.13567,2.15201,3
2013-10-09 12:00:00,2013-N-25,WP,2013.0,25.0,14.0,147.5,15.0,120.0,1.492,40.0,10,26.98366,0.07162666320800781,29.577408,2.593748,4
2013-10-15 12:00:00,2013-N-26,WP,2013.0,26.0,14.0,148.4,20.0,140.0,3.47725,45.0,10,26.98366,0.07162666320800781,29.678965,2.6953049,5
2013-10-19 06:00:00,2013-N-28,WP,2013.0,28.0,9.2,163.3,15.0,140.0,2.704,55.0,10,26.98366,0.07162666320800781,29.714758,2.7310982,5
2013-10-28 00:00:00,2013-N-29,WP,2013.0,29.0,14.4,140.0,15.0,105.0,1.27825,35.0,10,26.98366,0.07162666320800781,29.296913,2.3132534,3
2013-11-02 06:00:00,2013-N-31,WP,2013.0,31.0,6.6,161.6,15.0,170.0,3.85425,55.0,11,27.189863,0.1325054168701172,29.848383,2.6585197,5
2013-10-23 12:00:00,2014-S-1,SI,2014.0,1.0,-8.6,77.1,20.0,40.0,0.17425,10.0,10,26.98366,0.07162666320800781,27.27725,0.29359055,1
2013-11-20 18:00:00,2014-S-2,SI,2014.0,2.0,-12.0,114.6,25.0,45.0,0.3305,15.0,11,27.189863,0.1325054168701172,28.77929,1.589426,1
2013-12-14 06:00:00,2014-S-3,SI,2014.0,3.0,-9.7,81.6,25.0,130.0,2.60025,40.0,12,27.11747,0.08791923522949219,28.27683,1.1593609,4
2014-02-26 18:00:00,2014-N-3,WP,2014.0,3.0,8.5,148.6,15.0,80.0,0.65375,20.0,2,27.161263,-0.017337799072265625,28.911404,1.7501411,1
2013-12-16 12:00:00,2014-S-4,SI,2014.0,4.0,-8.1,98.1,20.0,140.0,2.919,35.0,12,27.11747,0.08791923522949219,28.47553,1.3580608,5
2013-12-27 06:00:00,2014-S-5,SI,2014.0,5.0,-14.1,121.1,20.0,100.0,0.7045,35.0,12,27.11747,0.08791923522949219,29.923193,2.8057232,3
2013-12-27 12:00:00,2014-S-6,SI,2014.0,6.0,-8.9,51.9,15.0,115.0,1.90525,40.0,12,27.11747,0.08791923522949219,28.704239,1.5867691,4
2014-04-26 12:00:00,2014-N-6,WP,2014.0,6.0,10.0,145.3,15.0,70.0,0.50825,25.0,4,27.956442,0.2023906707763672,29.02315,1.0667076,1
2014-01-04 12:00:00,2014-S-7,SP,2014.0,7.0,-17.7,183.9,20.0,130.0,2.3235,35.0,1,27.060791,0.05205345153808594,28.797705,1.7369137,4
2014-06-14 00:00:00,2014-N-7,WP,2014.0,7.0,20.2,116.8,25.0,50.0,0.25,20.0,6,27.619703,0.35787200927734375,29.098343,1.4786396,1
2014-01-07 06:00:00,2014-S-8,SI,2014.0,8.0,-11.0,103.6,20.0,120.0,1.21675,65.0,1,27.060791,0.05205345153808594,28.741419,1.6806278,4
2014-07-02 12:00:00,2014-N-8,WP,2014.0,8.0,9.0,148.8,15.0,140.0,2.59775,55.0,7,27.028833,0.21253395080566406,29.612398,2.5835648,5
2014-01-14 12:00:00,2014-S-9,SI,2014.0,9.0,-15.5,43.2,20.0,50.0,0.24975,20.0,1,27.060791,0.05205345153808594,29.024273,1.9634819,1
2014-07-09 18:00:00,2014-N-9,WP,2014.0,9.0,8.5,152.9,20.0,140.0,2.3495,40.0,7,27.028833,0.21253395080566406,29.624596,2.5957623,5
2014-01-16 12:00:00,2014-S-10,SP,2014.0,10.0,-14.9,160.7,20.0,45.0,0.14225,15.0,1,27.060791,0.05205345153808594,28.951326,1.8905354,1
2014-07-16 18:00:00,2014-N-10,WP,2014.0,10.0,10.1,136.0,25.0,85.0,1.057,25.0,7,27.028833,0.21253395080566406,29.563576,2.5347424,2
2014-01-29 00:00:00,2014-S-11,SP,2014.0,11.0,-16.3,151.0,20.0,45.0,0.12325,20.0,1,27.060791,0.05205345153808594,28.576845,1.5160542,1
2014-07-27 18:00:00,2014-N-11,WP,2014.0,11.0,12.0,151.4,15.0,140.0,3.6005,65.0,7,27.028833,0.21253395080566406,29.766003,2.7371693,5
2014-02-02 00:00:00,2014-S-12,SP,2014.0,12.0,-19.5,150.7,20.0,55.0,0.20775,20.0,2,27.161263,-0.017337799072265625,27.78692,0.62565804,1
2014-07-27 12:00:00,2014-N-12,WP,2014.0,12.0,15.7,134.2,15.0,40.0,0.31275,15.0,7,27.028833,0.21253395080566406,29.799976,2.771143,1
2014-02-04 06:00:00,2014-S-13,SI,2014.0,13.0,-15.9,60.2,20.0,55.0,0.2795,15.0,2,27.161263,-0.017337799072265625,28.657358,1.4960957,1
2014-09-05 18:00:00,2014-N-13,WP,2014.0,13.0,21.8,127.1,15.0,65.0,0.34975,20.0,9,26.916842,0.2166118621826172,29.634687,2.717846,1
2014-02-05 06:00:00,2014-S-14,SI,2014.0,14.0,-12.0,71.8,20.0,60.0,0.72025,15.0,2,27.161263,-0.017337799072265625,28.801508,1.6402454,1
2014-02-17 18:00:00,2014-S-15,SI,2014.0,15.0,-17.2,40.3,15.0,65.0,0.451,20.0,2,27.161263,-0.017337799072265625,29.39269,2.2314281,1
2014-09-10 12:00:00,2014-N-15,WP,2014.0,15.0,9.9,142.4,15.0,80.0,0.88175,20.0,9,26.916842,0.2166118621826172,29.717934,2.8010921,1
2014-02-26 06:00:00,2014-S-16,SP,2014.0,16.0,-18.7,179.1,20.0,50.0,0.35675,10.0,2,27.161263,-0.017337799072265625,28.948833,1.787571,1
2014-09-17 12:00:00,2014-N-16,WP,2014.0,16.0,13.6,130.5,20.0,50.0,0.37875,10.0,9,26.916842,0.2166118621826172,29.515043,2.5982018,1
2014-03-07 00:00:00,2014-S-17,SI,2014.0,17.0,-9.6,138.2,15.0,140.0,1.97775,50.0,3,27.569082,0.061077117919921875,29.328932,1.7598495,5
2014-09-24 12:00:00,2014-N-17,WP,2014.0,17.0,18.9,149.1,20.0,55.0,0.4555,15.0,9,26.916842,0.2166118621826172,30.232262,3.3154202,1
2014-03-08 18:00:00,2014-S-18,SP,2014.0,18.0,-15.7,169.3,20.0,70.0,0.51075,20.0,3,27.569082,0.061077117919921875,29.176262,1.6071796,1
2014-09-27 18:00:00,2014-N-18,WP,2014.0,18.0,9.5,159.5,20.0,135.0,2.3395,50.0,9,26.916842,0.2166118621826172,30.278835,3.3619938,4
2014-03-09 00:00:00,2014-S-19,SP,2014.0,19.0,-17.4,149.0,15.0,40.0,0.095,15.0,3,27.569082,0.061077117919921875,27.904043,0.33496094,1
2014-10-01 18:00:00,2014-N-19,WP,2014.0,19.0,5.5,165.7,20.0,155.0,4.22325,50.0,10,27.204756,0.2927227020263672,30.016237,2.8114815,5
2014-10-30 00:00:00,2014-N-20,WP,2014.0,20.0,13.2,140.7,15.0,155.0,2.778,60.0,10,27.204756,0.2927227020263672,29.441904,2.2371483,5
2014-03-27 06:00:00,2014-S-21,SI,2014.0,21.0,-12.0,41.0,20.0,130.0,1.0955,65.0,3,27.569082,0.061077117919921875,29.420208,1.8511257,4
2014-11-25 06:00:00,2014-N-21,WP,2014.0,21.0,8.4,131.4,15.0,55.0,0.25425,15.0,11,27.373234,0.3158760070800781,29.277885,1.9046516,1
2014-04-03 18:00:00,2014-S-22,SI,2014.0,22.0,-13.4,81.0,25.0,45.0,0.1755,15.0,4,27.956442,0.2023906707763672,28.47495,0.5185089,1
2014-11-30 06:00:00,2014-N-22,WP,2014.0,22.0,2.1,156.4,20.0,155.0,3.373,55.0,11,27.373234,0.3158760070800781,30.28175,2.908516,5
2014-04-04 00:00:00,2014-S-23,SP,2014.0,23.0,-11.1,157.5,20.0,140.0,2.166,45.0,4,27.956442,0.2023906707763672,28.882734,0.9262924,5
2014-12-27 18:00:00,2014-N-23,WP,2014.0,23.0,7.6,129.2,20.0,45.0,0.16175,10.0,12,27.336634,0.3070831298828125,28.98712,1.650486,1
2014-04-18 06:00:00,2014-S-24,SI,2014.0,24.0,-11.9,92.8,25.0,90.0,0.63075,40.0,4,27.956442,0.2023906707763672,29.125904,1.1694622,2
2014-11-15 00:00:00,2015-S-1,SI,2015.0,1.0,-6.0,66.0,20.0,70.0,0.54,30.0,11,27.373234,0.3158760070800781,28.697989,1.3247547,1
2015-01-12 06:00:00,2015-N-1,WP,2015.0,1.0,8.6,145.9,15.0,70.0,0.43575,25.0,1,27.288204,0.2794666290283203,29.004461,1.7162571,1
2015-02-06 18:00:00,2015-N-2,WP,2015.0,2.0,9.5,157.8,20.0,130.0,0.90875,55.0,2,27.474535,0.29593467712402344,28.414448,0.9399128,4
2014-12-10 00:00:00,2015-S-3,SI,2015.0,3.0,-8.5,100.4,20.0,40.0,0.1475,15.0,12,27.336634,0.3070831298828125,29.000565,1.6639309,1
2015-03-11 00:00:00,2015-N-3,WP,2015.0,3.0,6.8,170.6,20.0,50.0,0.47875,15.0,3,27.74489,0.23688507080078125,28.833307,1.088417,1
2014-12-23 12:00:00,2015-S-4,SI,2015.0,4.0,-9.6,101.7,20.0,105.0,1.84375,50.0,12,27.336634,0.3070831298828125,28.817541,1.4809074,3
2015-03-25 18:00:00,2015-N-4,WP,2015.0,4.0,5.8,162.1,20.0,150.0,3.2885,35.0,3,27.74489,0.23688507080078125,29.223896,1.4790058,5
2015-01-09 06:00:00,2015-S-5,SI,2015.0,5.0,-19.0,52.8,15.0,140.0,3.156,50.0,1,27.288204,0.2794666290283203,28.38626,1.0980549,5
2015-04-02 00:00:00,2015-N-5,WP,2015.0,5.0,5.6,161.0,20.0,45.0,0.1865,20.0,4,28.116022,0.3619709014892578,29.650293,1.5342712,1
2015-01-15 12:00:00,2015-S-6,SI,2015.0,6.0,-19.1,41.2,30.0,50.0,0.38875,15.0,1,27.288204,0.2794666290283203,28.649107,1.3609028,1
2015-05-02 18:00:00,2015-N-6,WP,2015.0,6.0,7.9,142.1,20.0,140.0,2.891,35.0,5,28.040596,0.3646965026855469,29.614014,1.5734177,5
2015-01-20 00:00:00,2015-S-7,SP,2015.0,7.0,-12.2,208.4,30.0,55.0,0.378,10.0,1,27.288204,0.2794666290283203,29.263844,1.9756393,1
2015-05-06 18:00:00,2015-N-7,WP,2015.0,7.0,4.5,158.9,25.0,140.0,3.177,35.0,5,28.040596,0.3646965026855469,29.690508,1.6499119,5
2015-01-26 06:00:00,2015-S-8,SI,2015.0,8.0,-16.4,79.5,25.0,45.0,0.22475,10.0,1,27.288204,0.2794666290283203,28.378105,1.089901,1
2015-06-20 00:00:00,2015-N-8,WP,2015.0,8.0,15.4,112.2,20.0,50.0,0.242,15.0,6,27.653563,0.39173126220703125,29.65909,2.0055275,1
2015-01-26 18:00:00,2015-S-9,SI,2015.0,9.0,-13.6,63.9,25.0,140.0,2.39875,45.0,1,27.288204,0.2794666290283203,28.411367,1.1231632,5
2015-06-30 00:00:00,2015-N-9,WP,2015.0,9.0,9.0,161.4,20.0,120.0,2.26775,25.0,6,27.653563,0.39173126220703125,28.890078,1.236515,4
2015-01-29 18:00:00,2015-S-10,SP,2015.0,10.0,-16.1,161.4,20.0,85.0,0.5785,25.0,1,27.288204,0.2794666290283203,29.01632,1.7281151,2
2015-07-02 00:00:00,2015-N-10,WP,2015.0,10.0,14.1,129.4,20.0,75.0,0.73775,20.0,7,27.276558,0.46025848388671875,29.373829,2.097271,1
2015-02-05 18:00:00,2015-S-11,SI,2015.0,11.0,-21.3,40.7,25.0,55.0,0.273,15.0,2,27.474535,0.29593467712402344,28.7574,1.2828655,1
2015-07-03 06:00:00,2015-N-11,WP,2015.0,11.0,8.8,172.2,20.0,135.0,4.479,35.0,7,27.276558,0.46025848388671875,29.05204,1.7754822,4
2015-02-16 06:00:00,2015-S-12,SI,2015.0,12.0,-11.6,140.0,25.0,100.0,0.68375,25.0,2,27.474535,0.29593467712402344,29.027994,1.5534592,3
2015-02-17 00:00:00,2015-S-13,SP,2015.0,13.0,-14.6,155.6,30.0,125.0,0.8155,70.0,2,27.474535,0.29593467712402344,29.253325,1.7787895,4
2015-07-30 00:00:00,2015-N-13,WP,2015.0,13.0,13.7,160.8,25.0,155.0,3.344,45.0,7,27.276558,0.46025848388671875,28.805166,1.5286083,5
2015-02-22 06:00:00,2015-S-14,SI,2015.0,14.0,-13.4,78.3,25.0,55.0,0.54675,20.0,2,27.474535,0.29593467712402344,28.228453,0.7539177,1
2015-08-06 18:00:00,2015-N-15,WP,2015.0,15.0,20.2,148.4,20.0,45.0,0.37875,10.0,8,27.089119,0.4807090759277344,29.180674,2.0915546,1
2015-03-06 12:00:00,2015-S-16,SI,2015.0,16.0,-17.3,50.5,25.0,40.0,0.237,5.0,3,27.74489,0.23688507080078125,28.334667,0.589777,1
2015-08-13 18:00:00,2015-N-16,WP,2015.0,16.0,12.1,150.9,20.0,120.0,3.88925,55.0,8,27.089119,0.4807090759277344,28.890844,1.8017254,4
2015-03-08 12:00:00,2015-S-17,SP,2015.0,17.0,-7.5,168.9,25.0,150.0,3.1215,35.0,3,27.74489,0.23688507080078125,29.661161,1.9162712,5
2015-08-14 06:00:00,2015-N-17,WP,2015.0,17.0,15.1,162.4,25.0,140.0,3.64025,35.0,8,27.089119,0.4807090759277344,29.19094,2.101822,5
2015-03-09 12:00:00,2015-S-18,SP,2015.0,18.0,-12.6,151.2,25.0,100.0,1.8485,30.0,3,27.74489,0.23688507080078125,28.863857,1.118967,3
2015-09-05 12:00:00,2015-N-18,WP,2015.0,18.0,17.9,141.5,10.0,60.0,0.2485,20.0,9,27.323156,0.6229267120361328,29.670433,2.3472767,1
2015-03-10 00:00:00,2015-S-19,SI,2015.0,19.0,-13.7,115.8,30.0,90.0,0.5615,25.0,3,27.74489,0.23688507080078125,29.84999,2.1051006,2
2015-03-19 18:00:00,2015-S-20,SP,2015.0,20.0,-15.3,182.4,20.0,45.0,0.1965,10.0,3,27.74489,0.23688507080078125,29.91041,2.1655197,1
2015-09-14 00:00:00,2015-N-20,WP,2015.0,20.0,14.6,152.4,15.0,100.0,1.117,30.0,9,27.323156,0.6229267120361328,29.586973,2.2638168,3
2015-04-04 06:00:00,2015-S-21,SI,2015.0,21.0,-10.5,86.6,20.0,115.0,0.714,45.0,4,28.116022,0.3619709014892578,28.526596,0.41057396,4
2015-09-20 18:00:00,2015-N-21,WP,2015.0,21.0,15.1,145.3,20.0,130.0,2.1445,35.0,9,27.323156,0.6229267120361328,29.468704,2.1455479,4
2015-09-30 00:00:00,2015-N-22,WP,2015.0,22.0,11.9,130.3,15.0,105.0,0.65,40.0,9,27.323156,0.6229267120361328,29.766241,2.4430847,3
2015-04-09 06:00:00,2015-S-23,SP,2015.0,23.0,-12.6,163.1,25.0,55.0,0.2555,20.0,4,28.116022,0.3619709014892578,29.163208,1.0471859,1
2015-10-03 00:00:00,2015-N-23,WP,2015.0,23.0,18.6,165.7,40.0,70.0,0.6055,10.0,10,27.577436,0.6654033660888672,28.964907,1.3874702,1
2015-04-27 12:00:00,2015-S-24,SI,2015.0,24.0,-13.1,113.3,20.0,120.0,0.8755,60.0,4,28.116022,0.3619709014892578,29.79799,1.6819687,4
2015-10-12 06:00:00,2015-N-24,WP,2015.0,24.0,14.2,149.3,20.0,130.0,1.48675,35.0,10,27.577436,0.6654033660888672,29.02694,1.449503,4
2015-06-28 12:00:00,2015-S-25,SP,2015.0,25.0,-4.0,163.4,20.0,45.0,0.268,15.0,6,27.653563,0.39173126220703125,29.95263,2.2990665,1
2015-10-13 06:00:00,2015-N-25,WP,2015.0,25.0,13.0,160.7,25.0,125.0,3.004,35.0,10,27.577436,0.6654033660888672,28.97608,1.3986435,4
2015-11-16 18:00:00,2015-N-27,WP,2015.0,27.0,4.4,164.1,25.0,120.0,2.268,25.0,11,27.790916,0.7335586547851562,29.71598,1.9250641,4
2015-12-10 18:00:00,2015-N-28,WP,2015.0,28.0,8.1,140.9,20.0,120.0,1.44025,50.0,12,27.78551,0.7559585571289062,28.674444,0.8889351,4
2015-07-31 18:00:00,2016-S-1,SP,2016.0,1.0,-7.6,168.9,20.0,40.0,0.172,15.0,7,27.276558,0.46025848388671875,29.610088,2.3335304,1
2016-07-02 18:00:00,2016-N-2,WP,2016.0,2.0,8.3,145.3,20.0,155.0,2.52175,60.0,7,27.293093,0.4767932891845703,29.835535,2.5424423,5
2015-11-19 00:00:00,2016-S-3,SI,2016.0,3.0,-6.7,78.0,25.0,60.0,0.5175,10.0,11,27.790916,0.7335586547851562,28.952858,1.1619415,1
2015-11-26 00:00:00,2016-S-4,SP,2016.0,4.0,-10.1,178.0,20.0,40.0,0.19725,10.0,11,27.790916,0.7335586547851562,29.509207,1.7182903,1
